viagem_id,rota_id,veiculo_id,transportadora_id,data_saida,data_chegada_prevista,data_chegada_real,distancia_km,lead_time_horas,tempo_estimado_horas,on_time,custo_frete,custo_por_km,carga_kg,teve_ocorrencia
3129,4,45,2,2025-03-04 01:00:00,2025-03-04 16:30:00,2025-03-04 17:51:43.244107967,900,16.9,15.5,True,2785.11,3.09,26108,False
3130,11,46,2,2025-03-04 13:00:00,2025-03-07 22:12:00,2025-03-08 10:23:20.792179162,3900,93.4,81.2,False,13151.07,3.37,29753,False
3131,4,67,2,2025-03-04 20:00:00,2025-03-05 11:30:00,2025-03-05 09:57:57.926334452,900,14.0,15.5,True,3063.58,3.4,5787,False
3132,5,63,2,2025-03-04 11:00:00,2025-03-07 11:54:00,2025-03-07 17:05:44.995179445,3500,78.1,72.9,True,11179.06,3.19,19240,False
3133,4,66,2,2025-03-04 10:00:00,2025-03-05 01:30:00,2025-03-05 01:35:52.647411220,900,15.6,15.5,True,2919.14,3.24,5129,False
3134,1,65,2,2025-03-04 19:00:00,2025-03-05 02:24:00,2025-03-05 03:08:00.633464820,430,8.1,7.4,True,1531.98,3.56,4152,False
3135,2,59,2,2025-03-04 19:00:00,2025-03-05 02:06:00,2025-03-05 03:04:11.426603622,410,8.1,7.1,True,1490.43,3.64,24500,False
3136,10,54,2,2025-03-04 14:00:00,2025-03-06 06:36:00,2025-03-06 16:03:32.086372210,1950,50.1,40.6,False,6018.13,3.09,7802,True
3137,11,43,2,2025-03-04 19:00:00,2025-03-08 04:12:00,2025-03-09 02:07:12.201153492,3900,103.1,81.2,False,11584.7,2.97,6356,False
3138,7,58,2,2025-03-04 05:00:00,2025-03-04 19:42:00,2025-03-04 21:20:07.535152835,850,16.3,14.7,True,3123.08,3.67,21516,True
3139,5,44,2,2025-03-04 17:00:00,2025-03-07 17:54:00,2025-03-07 15:39:23.491053726,3500,70.7,72.9,True,13283.92,3.8,6980,False
3140,6,62,2,2025-03-04 04:00:00,2025-03-05 14:24:00,2025-03-05 20:36:24.284070277,1650,40.6,34.4,False,5246.97,3.18,21041,False
3141,2,51,2,2025-03-04 22:00:00,2025-03-05 05:06:00,2025-03-05 06:39:18.120942436,410,8.7,7.1,False,1345.08,3.28,36334,True
3142,9,60,2,2025-03-04 14:00:00,2025-03-05 21:12:00,2025-03-05 22:31:46.598368462,1500,32.5,31.2,True,5851.75,3.9,6135,False
3143,3,59,2,2025-03-04 00:00:00,2025-03-05 16:48:00,2025-03-06 08:08:17.054713187,1960,56.1,40.8,False,7313.34,3.73,15424,False
3144,4,92,3,2025-03-04 18:00:00,2025-03-05 09:30:00,2025-03-05 09:02:03.253157204,900,15.0,15.5,True,4037.75,4.49,19447,False
3145,1,90,3,2025-03-04 04:00:00,2025-03-04 11:24:00,2025-03-04 11:35:21.576533977,430,7.6,7.4,True,2260.31,5.26,22117,False
3146,4,87,3,2025-03-04 15:00:00,2025-03-05 06:30:00,2025-03-05 06:41:40.392559675,900,15.7,15.5,True,4485.77,4.98,4888,False
3147,6,84,3,2025-03-04 03:00:00,2025-03-05 13:24:00,2025-03-05 14:37:51.578057521,1650,35.6,34.4,True,7898.84,4.79,6341,False
3148,3,94,3,2025-03-04 06:00:00,2025-03-05 22:48:00,2025-03-05 20:28:35.014280604,1960,38.5,40.8,True,9185.57,4.69,16376,False
3149,10,79,3,2025-03-04 00:00:00,2025-03-05 16:36:00,2025-03-05 16:58:10.902983160,1950,41.0,40.6,True,10399.39,5.33,5587,False
3150,10,78,3,2025-03-04 04:00:00,2025-03-05 20:36:00,2025-03-05 17:41:16.257764585,1950,37.7,40.6,True,10741.86,5.51,34720,True
3151,1,80,3,2025-03-04 16:00:00,2025-03-04 23:24:00,2025-03-04 23:49:17.740955099,430,7.8,7.4,True,2149.23,5.0,21357,False
3152,3,89,3,2025-03-04 06:00:00,2025-03-05 22:48:00,2025-03-06 02:15:13.723509193,1960,44.3,40.8,True,10197.93,5.2,4078,False
3153,10,89,3,2025-03-04 06:00:00,2025-03-05 22:36:00,2025-03-06 00:08:12.740802619,1950,42.1,40.6,True,10590.22,5.43,6722,False
3154,9,85,3,2025-03-04 16:00:00,2025-03-05 23:12:00,2025-03-05 23:52:39.373352845,1500,31.9,31.2,True,7952.74,5.3,4902,False
3155,6,84,3,2025-03-04 02:00:00,2025-03-05 12:24:00,2025-03-05 11:02:37.941515885,1650,33.0,34.4,True,8661.2,5.25,4361,False
3156,1,76,3,2025-03-04 03:00:00,2025-03-04 10:24:00,2025-03-04 10:33:30.057736999,430,7.6,7.4,True,2392.24,5.56,19902,False
3157,11,75,3,2025-03-04 11:00:00,2025-03-07 20:12:00,2025-03-07 17:27:33.477328784,3900,78.5,81.2,True,18460.31,4.73,24891,False
3158,7,98,4,2025-03-04 03:00:00,2025-03-04 17:42:00,2025-03-04 19:27:34.674536566,850,16.5,14.7,True,3252.6,3.83,6240,False
3159,2,124,4,2025-03-04 01:00:00,2025-03-04 08:06:00,2025-03-04 08:22:01.835736766,410,7.4,7.1,True,1566.88,3.82,6846,False
3160,2,97,4,2025-03-04 13:00:00,2025-03-04 20:06:00,2025-03-04 20:11:13.565693017,410,7.2,7.1,True,1669.42,4.07,22546,False
3161,11,107,4,2025-03-04 19:00:00,2025-03-08 04:12:00,2025-03-08 14:09:44.555783448,3900,91.2,81.2,True,15136.69,3.88,6864,False
3162,6,116,4,2025-03-04 05:00:00,2025-03-05 15:24:00,2025-03-05 16:29:54.144913769,1650,35.5,34.4,True,5741.54,3.48,7380,False
3163,10,113,4,2025-03-04 14:00:00,2025-03-06 06:36:00,2025-03-06 10:59:27.350255629,1950,45.0,40.6,True,7397.41,3.79,6207,False
3164,10,98,4,2025-03-04 14:00:00,2025-03-06 06:36:00,2025-03-06 06:37:37.630162665,1950,40.6,40.6,True,7022.98,3.6,5066,False
3165,12,107,4,2025-03-04 06:00:00,2025-03-07 02:48:00,2025-03-07 02:33:14.835710800,3300,68.6,68.8,True,13388.16,4.06,4421,False
3166,6,103,4,2025-03-04 20:00:00,2025-03-06 06:24:00,2025-03-06 06:00:22.797457546,1650,34.0,34.4,True,6904.27,4.18,13604,True
3167,6,97,4,2025-03-04 16:00:00,2025-03-06 02:24:00,2025-03-06 02:03:23.578123010,1650,34.1,34.4,True,6386.07,3.87,21913,False
3168,3,98,4,2025-03-04 08:00:00,2025-03-06 00:48:00,2025-03-05 23:57:37.921979353,1960,40.0,40.8,True,8132.55,4.15,4044,False
3169,2,128,5,2025-03-04 00:00:00,2025-03-04 07:06:00,2025-03-04 08:52:05.428119002,410,8.9,7.1,False,2057.08,5.02,22627,False
3170,5,136,5,2025-03-04 09:00:00,2025-03-07 09:54:00,2025-03-07 15:22:48.501634536,3500,78.4,72.9,True,16668.26,4.76,7366,False
3171,10,147,5,2025-03-04 22:00:00,2025-03-06 14:36:00,2025-03-06 19:48:15.888352369,1950,45.8,40.6,True,8501.27,4.36,26687,False
3172,10,130,5,2025-03-04 09:00:00,2025-03-06 01:36:00,2025-03-06 03:50:44.528641787,1950,42.8,40.6,True,9370.51,4.81,6402,True
3173,8,126,5,2025-03-04 01:00:00,2025-03-04 22:36:00,2025-03-04 22:24:10.332909277,1250,21.4,21.6,True,4779.38,3.82,7085,False
3174,4,128,5,2025-03-04 10:00:00,2025-03-05 01:30:00,2025-03-05 02:54:31.031406162,900,16.9,15.5,True,3966.19,4.41,16916,False
3175,9,138,5,2025-03-04 15:00:00,2025-03-05 22:12:00,2025-03-05 21:55:20.704878027,1500,30.9,31.2,True,8421.7,5.61,32943,False
3176,4,2,1,2025-03-05 16:00:00,2025-03-06 07:30:00,2025-03-06 08:16:42.351234911,900,16.3,15.5,True,3680.87,4.09,14408,False
3177,7,40,1,2025-03-05 15:00:00,2025-03-06 05:42:00,2025-03-06 05:37:05.960160368,850,14.6,14.7,True,3643.16,4.29,23013,False
3178,5,12,1,2025-03-05 05:00:00,2025-03-08 05:54:00,2025-03-08 05:48:19.685764045,3500,72.8,72.9,True,14659.62,4.19,16510,False
3179,6,28,1,2025-03-05 04:00:00,2025-03-06 14:24:00,2025-03-06 20:41:40.321956690,1650,40.7,34.4,False,7475.2,4.53,23557,False
3180,7,12,1,2025-03-05 15:00:00,2025-03-06 05:42:00,2025-03-06 08:28:50.009100919,850,17.5,14.7,False,3380.6,3.98,25489,False
3181,7,9,1,2025-03-05 04:00:00,2025-03-05 18:42:00,2025-03-05 16:12:09.731802215,850,12.2,14.7,True,3502.61,4.12,4446,False
3182,7,8,1,2025-03-05 02:00:00,2025-03-05 16:42:00,2025-03-05 17:43:07.721129743,850,15.7,14.7,True,3765.49,4.43,4271,False
3183,10,36,1,2025-03-05 03:00:00,2025-03-06 19:36:00,2025-03-06 22:32:04.193738752,1950,43.5,40.6,True,8195.0,4.2,13532,False
3184,3,22,1,2025-03-05 13:00:00,2025-03-07 05:48:00,2025-03-07 09:02:21.510314096,1960,44.0,40.8,True,7860.72,4.01,4169,False
3185,12,7,1,2025-03-05 14:00:00,2025-03-08 10:48:00,2025-03-08 11:55:16.575902310,3300,69.9,68.8,True,14795.87,4.48,25967,False
3186,8,14,1,2025-03-05 18:00:00,2025-03-06 15:36:00,2025-03-06 15:35:36.020063593,1250,21.6,21.6,True,5507.07,4.41,7544,False
3187,1,21,1,2025-03-05 11:00:00,2025-03-05 18:24:00,2025-03-05 18:58:49.225687768,430,8.0,7.4,True,1727.37,4.02,19893,False
3188,11,8,1,2025-03-05 08:00:00,2025-03-08 17:12:00,2025-03-08 15:27:38.147891268,3900,79.5,81.2,True,17276.13,4.43,5488,False
3189,12,49,2,2025-03-05 06:00:00,2025-03-08 02:48:00,2025-03-08 00:39:52.690590297,3300,66.7,68.8,True,9897.2,3.0,18763,False
3190,3,69,2,2025-03-05 18:00:00,2025-03-07 10:48:00,2025-03-07 07:59:06.566421934,1960,38.0,40.8,True,5809.29,2.96,17001,False
3191,6,70,2,2025-03-05 11:00:00,2025-03-06 21:24:00,2025-03-07 00:46:39.933182291,1650,37.8,34.4,True,6150.39,3.73,36676,True
3192,12,48,2,2025-03-05 03:00:00,2025-03-07 23:48:00,2025-03-07 23:59:07.437517754,3300,69.0,68.8,True,12083.28,3.66,4542,False
3193,4,51,2,2025-03-05 03:00:00,2025-03-05 18:30:00,2025-03-05 20:21:50.517069593,900,17.4,15.5,True,2758.14,3.06,20881,False
3194,3,70,2,2025-03-05 15:00:00,2025-03-07 07:48:00,2025-03-07 08:43:22.726273527,1960,41.7,40.8,True,6955.31,3.55,31293,False
3195,3,65,2,2025-03-05 13:00:00,2025-03-07 05:48:00,2025-03-07 10:32:35.536853757,1960,45.5,40.8,True,7147.75,3.65,4777,False
3196,7,51,2,2025-03-05 03:00:00,2025-03-05 17:42:00,2025-03-05 21:37:09.720786087,850,18.6,14.7,False,3306.74,3.89,21844,False
3197,10,77,3,2025-03-05 11:00:00,2025-03-07 03:36:00,2025-03-07 05:33:55.305862222,1950,42.6,40.6,True,9302.28,4.77,7672,False
3198,1,73,3,2025-03-05 11:00:00,2025-03-05 18:24:00,2025-03-05 18:35:25.527026932,430,7.6,7.4,True,2246.06,5.22,22830,False
3199,10,90,3,2025-03-05 19:00:00,2025-03-07 11:36:00,2025-03-07 09:45:58.320290070,1950,38.8,40.6,True,10485.82,5.38,19552,False
3200,6,77,3,2025-03-05 07:00:00,2025-03-06 17:24:00,2025-03-06 18:24:21.272493148,1650,35.4,34.4,True,8191.05,4.96,7845,False
3201,9,83,3,2025-03-05 22:00:00,2025-03-07 05:12:00,2025-03-07 05:51:13.249563927,1500,31.9,31.2,True,8682.87,5.79,18927,False
3202,1,81,3,2025-03-05 04:00:00,2025-03-05 11:24:00,2025-03-05 11:10:31.545171947,430,7.2,7.4,True,2183.72,5.08,5641,False
3203,4,91,3,2025-03-05 21:00:00,2025-03-06 12:30:00,2025-03-06 13:14:07.796852440,900,16.2,15.5,True,4849.11,5.39,20829,False
3204,1,79,3,2025-03-05 01:00:00,2025-03-05 08:24:00,2025-03-05 08:09:21.387568295,430,7.2,7.4,True,1937.57,4.51,5826,False
3205,4,73,3,2025-03-05 19:00:00,2025-03-06 10:30:00,2025-03-06 10:14:55.815351771,900,15.2,15.5,True,5145.2,5.72,23762,False
3206,4,95,3,2025-03-05 14:00:00,2025-03-06 05:30:00,2025-03-06 06:53:23.400394620,900,16.9,15.5,True,4636.76,5.15,17168,False
3207,6,108,4,2025-03-05 06:00:00,2025-03-06 16:24:00,2025-03-06 17:36:27.941404226,1650,35.6,34.4,True,6519.44,3.95,20423,True
3208,10,112,4,2025-03-05 01:00:00,2025-03-06 17:36:00,2025-03-06 15:36:40.368285935,1950,38.6,40.6,True,7017.97,3.6,19426,False
3209,3,121,4,2025-03-05 05:00:00,2025-03-06 21:48:00,2025-03-07 04:04:33.437050688,1960,47.1,40.8,False,7467.43,3.81,31232,False
3210,5,96,4,2025-03-05 12:00:00,2025-03-08 12:54:00,2025-03-08 08:00:18.713866249,3500,68.0,72.9,True,12505.78,3.57,19841,False
3211,9,116,4,2025-03-05 07:00:00,2025-03-06 14:12:00,2025-03-06 13:19:30.908792121,1500,30.3,31.2,True,6100.7,4.07,7858,False
3212,5,108,4,2025-03-05 18:00:00,2025-03-08 18:54:00,2025-03-08 21:01:20.027043922,3500,75.0,72.9,True,14728.18,4.21,25394,True
3213,6,103,4,2025-03-05 22:00:00,2025-03-07 08:24:00,2025-03-07 13:10:42.920706486,1650,39.2,34.4,True,6625.83,4.02,19937,False
3214,9,104,4,2025-03-05 07:00:00,2025-03-06 14:12:00,2025-03-06 20:27:36.217509711,1500,37.5,31.2,False,5581.66,3.72,30581,True
3215,8,108,4,2025-03-05 05:00:00,2025-03-06 02:36:00,2025-03-06 03:42:36.453661172,1250,22.7,21.6,True,4920.02,3.94,35242,False
3216,6,100,4,2025-03-05 12:00:00,2025-03-06 22:24:00,2025-03-06 23:23:02.668508686,1650,35.4,34.4,True,5992.39,3.63,21977,False
3217,12,118,4,2025-03-05 02:00:00,2025-03-07 22:48:00,2025-03-08 12:19:45.519733430,3300,82.3,68.8,False,12916.08,3.91,18681,False
3218,10,101,4,2025-03-05 14:00:00,2025-03-07 06:36:00,2025-03-07 06:02:22.414101608,1950,40.0,40.6,True,7484.02,3.84,4435,True
3219,7,120,4,2025-03-05 21:00:00,2025-03-06 11:42:00,2025-03-06 12:04:41.626874341,850,15.1,14.7,True,2923.34,3.44,6663,False
3220,8,96,4,2025-03-05 11:00:00,2025-03-06 08:36:00,2025-03-06 07:36:30.350203586,1250,20.6,21.6,True,5193.94,4.16,35298,False
3221,3,138,5,2025-03-05 10:00:00,2025-03-07 02:48:00,2025-03-07 07:19:13.076813070,1960,45.3,40.8,True,9366.73,4.78,29865,False
3222,10,140,5,2025-03-05 14:00:00,2025-03-07 06:36:00,2025-03-07 10:24:20.200816695,1950,44.4,40.6,True,9077.82,4.66,4761,True
3223,10,148,5,2025-03-05 10:00:00,2025-03-07 02:36:00,2025-03-07 04:10:03.069503081,1950,42.2,40.6,True,10367.43,5.32,4168,True
3224,4,142,5,2025-03-05 08:00:00,2025-03-05 23:30:00,2025-03-06 01:24:06.289922263,900,17.4,15.5,True,4017.42,4.46,5603,False
3225,5,130,5,2025-03-05 16:00:00,2025-03-08 16:54:00,2025-03-08 09:37:30.626920004,3500,65.6,72.9,True,16277.83,4.65,6328,False
3226,12,145,5,2025-03-05 17:00:00,2025-03-08 13:48:00,2025-03-09 06:43:36.885165427,3300,85.7,68.8,False,15377.7,4.66,30856,False
3227,3,17,1,2025-03-06 03:00:00,2025-03-07 19:48:00,2025-03-07 19:05:14.386362865,1960,40.1,40.8,True,9438.56,4.82,6668,False
3228,8,36,1,2025-03-06 00:00:00,2025-03-06 21:36:00,2025-03-07 00:11:13.799482004,1250,24.2,21.6,True,5321.17,4.26,20414,False
3229,8,36,1,2025-03-06 10:00:00,2025-03-07 07:36:00,2025-03-07 08:28:31.742271866,1250,22.5,21.6,True,5166.93,4.13,18904,False
3230,4,17,1,2025-03-06 18:00:00,2025-03-07 09:30:00,2025-03-07 10:20:42.075621048,900,16.3,15.5,True,4373.34,4.86,5938,False
3231,1,9,1,2025-03-06 16:00:00,2025-03-06 23:24:00,2025-03-06 23:39:22.973976741,430,7.7,7.4,True,1813.96,4.22,7155,False
3232,1,22,1,2025-03-06 01:00:00,2025-03-06 08:24:00,2025-03-06 08:52:35.504903252,430,7.9,7.4,True,1683.59,3.92,7775,False
3233,2,37,1,2025-03-06 07:00:00,2025-03-06 14:06:00,2025-03-06 14:11:26.982582784,410,7.2,7.1,True,1672.52,4.08,6015,False
3234,3,2,1,2025-03-06 00:00:00,2025-03-07 16:48:00,2025-03-07 19:55:43.333794970,1960,43.9,40.8,True,9331.47,4.76,15145,False
3235,11,32,1,2025-03-06 02:00:00,2025-03-09 11:12:00,2025-03-09 08:21:48.540056438,3900,78.4,81.2,True,16700.2,4.28,14440,False
3236,1,29,1,2025-03-06 03:00:00,2025-03-06 10:24:00,2025-03-06 10:01:55.995816638,430,7.0,7.4,True,1882.59,4.38,20149,False
3237,6,19,1,2025-03-06 12:00:00,2025-03-07 22:24:00,2025-03-07 21:35:42.614048960,1650,33.6,34.4,True,6006.77,3.64,29097,False
3238,8,1,1,2025-03-06 08:00:00,2025-03-07 05:36:00,2025-03-07 04:44:19.563665708,1250,20.7,21.6,True,4863.05,3.89,21079,False
3239,5,15,1,2025-03-06 02:00:00,2025-03-09 02:54:00,2025-03-09 01:20:37.535322878,3500,71.3,72.9,True,14730.53,4.21,7590,False
3240,12,7,1,2025-03-06 10:00:00,2025-03-09 06:48:00,2025-03-09 10:51:31.723380577,3300,72.9,68.8,True,12510.94,3.79,13732,False
3241,11,3,1,2025-03-06 03:00:00,2025-03-09 12:12:00,2025-03-09 14:32:13.024568539,3900,83.5,81.2,True,16684.82,4.28,6965,False
3242,6,43,2,2025-03-06 22:00:00,2025-03-08 08:24:00,2025-03-08 09:32:23.853311559,1650,35.5,34.4,True,5008.62,3.04,7253,False
3243,6,66,2,2025-03-06 10:00:00,2025-03-07 20:24:00,2025-03-07 18:53:43.224299309,1650,32.9,34.4,True,6273.15,3.8,4174,False
3244,6,64,2,2025-03-06 19:00:00,2025-03-08 05:24:00,2025-03-08 09:40:29.628797297,1650,38.7,34.4,True,6051.96,3.67,20394,False
3245,1,50,2,2025-03-06 22:00:00,2025-03-07 05:24:00,2025-03-07 05:16:30.066461460,430,7.3,7.4,True,1425.8,3.32,7127,False
3246,8,48,2,2025-03-06 21:00:00,2025-03-07 18:36:00,2025-03-07 14:41:20.011958983,1250,17.7,21.6,True,4300.07,3.44,4553,False
3247,10,41,2,2025-03-06 20:00:00,2025-03-08 12:36:00,2025-03-08 10:37:02.488034602,1950,38.6,40.6,True,6144.59,3.15,13973,False
3248,4,70,2,2025-03-06 05:00:00,2025-03-06 20:30:00,2025-03-07 00:47:25.740414574,900,19.8,15.5,False,3063.44,3.4,19471,False
3249,9,44,2,2025-03-06 22:00:00,2025-03-08 05:12:00,2025-03-07 23:50:06.995663456,1500,25.8,31.2,True,5551.07,3.7,7231,False
3250,2,70,2,2025-03-06 21:00:00,2025-03-07 04:06:00,2025-03-07 06:26:30.126064112,410,9.4,7.1,False,1312.2,3.2,22169,False
3251,1,65,2,2025-03-06 15:00:00,2025-03-06 22:24:00,2025-03-06 22:39:24.313986197,430,7.7,7.4,True,1420.22,3.3,6753,False
3252,7,67,2,2025-03-06 21:00:00,2025-03-07 11:42:00,2025-03-07 13:05:51.039568682,850,16.1,14.7,True,2583.33,3.04,6950,False
3253,3,62,2,2025-03-06 07:00:00,2025-03-07 23:48:00,2025-03-07 13:25:57.105389728,1960,30.4,40.8,True,6697.29,3.42,23644,False
3254,5,60,2,2025-03-06 03:00:00,2025-03-09 03:54:00,2025-03-09 06:38:02.334022901,3500,75.6,72.9,True,12721.36,3.63,7926,True
3255,7,74,3,2025-03-06 02:00:00,2025-03-06 16:42:00,2025-03-06 17:00:49.977602069,850,15.0,14.7,True,4722.12,5.56,16009,False
3256,3,94,3,2025-03-06 08:00:00,2025-03-08 00:48:00,2025-03-08 01:53:49.023025430,1960,41.9,40.8,True,9536.79,4.87,18886,False
3257,5,81,3,2025-03-06 16:00:00,2025-03-09 16:54:00,2025-03-09 14:46:28.362388907,3500,70.8,72.9,True,15683.44,4.48,4495,False
3258,7,84,3,2025-03-06 06:00:00,2025-03-06 20:42:00,2025-03-06 21:01:07.661960355,850,15.0,14.7,True,4293.75,5.05,5150,False
3259,6,79,3,2025-03-06 17:00:00,2025-03-08 03:24:00,2025-03-08 03:47:32.910192091,1650,34.8,34.4,True,8678.54,5.26,6237,False
3260,12,73,3,2025-03-06 17:00:00,2025-03-09 13:48:00,2025-03-09 17:08:30.980123908,3300,72.1,68.8,True,16234.96,4.92,16000,False
3261,9,91,3,2025-03-06 10:00:00,2025-03-07 17:12:00,2025-03-07 14:48:44.498419576,1500,28.8,31.2,True,7254.82,4.84,14049,False
3262,7,72,3,2025-03-06 23:00:00,2025-03-07 13:42:00,2025-03-07 13:55:33.117670067,850,14.9,14.7,True,4650.18,5.47,19807,False
3263,10,80,3,2025-03-06 16:00:00,2025-03-08 08:36:00,2025-03-08 11:01:27.122241561,1950,43.0,40.6,True,9421.68,4.83,28648,False
3264,6,86,3,2025-03-06 22:00:00,2025-03-08 08:24:00,2025-03-08 09:54:11.857407465,1650,35.9,34.4,True,8948.9,5.42,4022,False
3265,6,75,3,2025-03-06 15:00:00,2025-03-08 01:24:00,2025-03-08 01:33:57.065712813,1650,34.6,34.4,True,9172.88,5.56,34579,False
3266,12,118,4,2025-03-06 05:00:00,2025-03-09 01:48:00,2025-03-09 19:09:03.761326608,3300,86.2,68.8,False,12494.9,3.79,15303,False
3267,10,123,4,2025-03-06 16:00:00,2025-03-08 08:36:00,2025-03-07 23:53:17.727642741,1950,31.9,40.6,True,8089.06,4.15,18861,False
3268,6,118,4,2025-03-06 00:00:00,2025-03-07 10:24:00,2025-03-07 10:59:18.283901673,1650,35.0,34.4,True,5643.06,3.42,25517,False
3269,9,102,4,2025-03-06 08:00:00,2025-03-07 15:12:00,2025-03-07 23:20:18.730545211,1500,39.3,31.2,False,5611.21,3.74,24756,False
3270,10,107,4,2025-03-06 07:00:00,2025-03-07 23:36:00,2025-03-07 18:48:41.345872411,1950,35.8,40.6,True,7533.06,3.86,7849,False
3271,2,120,4,2025-03-06 11:00:00,2025-03-06 18:06:00,2025-03-06 19:51:55.240922274,410,8.9,7.1,False,1436.28,3.5,6712,True
3272,12,118,4,2025-03-06 06:00:00,2025-03-09 02:48:00,2025-03-09 07:30:32.605163937,3300,73.5,68.8,True,10828.93,3.28,17056,False
3273,10,114,4,2025-03-06 23:00:00,2025-03-08 15:36:00,2025-03-08 19:16:46.667197426,1950,44.3,40.6,True,8089.16,4.15,15186,False
3274,2,135,5,2025-03-06 02:00:00,2025-03-06 09:06:00,2025-03-06 08:30:33.646940176,410,6.5,7.1,True,2056.29,5.02,22583,True
3275,9,134,5,2025-03-06 02:00:00,2025-03-07 09:12:00,2025-03-07 11:11:44.567696745,1500,33.2,31.2,True,7685.43,5.12,20175,False
3276,11,132,5,2025-03-06 21:00:00,2025-03-10 06:12:00,2025-03-10 10:08:18.824254019,3900,85.1,81.2,True,16913.87,4.34,7980,False
3277,4,132,5,2025-03-06 23:00:00,2025-03-07 14:30:00,2025-03-07 17:21:13.367425589,900,18.4,15.5,False,4408.71,4.9,6613,False
3278,8,136,5,2025-03-06 15:00:00,2025-03-07 12:36:00,2025-03-07 18:59:23.473085308,1250,28.0,21.6,False,5551.68,4.44,6513,True
3279,11,131,5,2025-03-06 14:00:00,2025-03-09 23:12:00,2025-03-10 11:53:03.787500956,3900,93.9,81.2,False,18893.52,4.84,18304,False
3280,10,138,5,2025-03-06 13:00:00,2025-03-08 05:36:00,2025-03-08 14:13:34.862573228,1950,49.2,40.6,False,9322.28,4.78,29858,False
3281,3,150,5,2025-03-06 18:00:00,2025-03-08 10:48:00,2025-03-08 10:52:14.391117336,1960,40.9,40.8,True,9794.34,5.0,18575,False
3282,1,131,5,2025-03-06 03:00:00,2025-03-06 10:24:00,2025-03-06 11:08:09.945474683,430,8.1,7.4,True,1831.41,4.26,25533,True
3283,5,145,5,2025-03-06 08:00:00,2025-03-09 08:54:00,2025-03-09 05:48:11.062847292,3500,69.8,72.9,True,17825.7,5.09,32711,False
3284,12,138,5,2025-03-06 08:00:00,2025-03-09 04:48:00,2025-03-09 17:51:49.797966057,3300,81.9,68.8,False,15134.88,4.59,21640,False
3285,4,140,5,2025-03-06 01:00:00,2025-03-06 16:30:00,2025-03-06 15:24:56.400091209,900,14.4,15.5,True,3508.45,3.9,6300,False
3286,3,13,1,2025-03-07 04:00:00,2025-03-08 20:48:00,2025-03-08 22:13:11.700089314,1960,42.2,40.8,True,8483.05,4.33,24997,False
3287,5,31,1,2025-03-07 17:00:00,2025-03-10 17:54:00,2025-03-10 19:00:42.417823118,3500,74.0,72.9,True,14720.62,4.21,22258,False
3288,8,5,1,2025-03-07 16:00:00,2025-03-08 13:36:00,2025-03-08 13:00:42.591036851,1250,21.0,21.6,True,4796.04,3.84,5771,False
3289,11,38,1,2025-03-07 02:00:00,2025-03-10 11:12:00,2025-03-10 12:40:50.068491341,3900,82.7,81.2,True,15544.63,3.99,28888,True
3290,3,35,1,2025-03-07 06:00:00,2025-03-08 22:48:00,2025-03-08 19:20:49.222409719,1960,37.3,40.8,True,7786.16,3.97,21540,False
3291,8,6,1,2025-03-07 06:00:00,2025-03-08 03:36:00,2025-03-08 04:25:20.945070967,1250,22.4,21.6,True,5467.88,4.37,16729,False
3292,3,14,1,2025-03-07 17:00:00,2025-03-09 09:48:00,2025-03-09 12:46:54.085379315,1960,43.8,40.8,True,8465.65,4.32,6048,False
3293,11,36,1,2025-03-07 23:00:00,2025-03-11 08:12:00,2025-03-11 09:37:11.357735435,3900,82.6,81.2,True,16773.34,4.3,14396,False
3294,7,36,1,2025-03-07 05:00:00,2025-03-07 19:42:00,2025-03-07 20:53:25.434874985,850,15.9,14.7,True,3299.7,3.88,21224,False
3295,8,13,1,2025-03-07 13:00:00,2025-03-08 10:36:00,2025-03-08 12:12:49.555250063,1250,23.2,21.6,True,5106.24,4.08,14220,False
3296,6,35,1,2025-03-07 18:00:00,2025-03-09 04:24:00,2025-03-09 05:06:18.012974658,1650,35.1,34.4,True,7475.6,4.53,20727,False
3297,4,4,1,2025-03-07 10:00:00,2025-03-08 01:30:00,2025-03-08 00:56:45.081842353,900,14.9,15.5,True,3511.95,3.9,30885,False
3298,4,2,1,2025-03-07 18:00:00,2025-03-08 09:30:00,2025-03-08 09:50:33.961715797,900,15.8,15.5,True,4167.27,4.63,17126,False
3299,5,11,1,2025-03-07 11:00:00,2025-03-10 11:54:00,2025-03-10 19:29:58.786356174,3500,80.5,72.9,True,12706.23,3.63,20059,False
3300,8,34,1,2025-03-07 22:00:00,2025-03-08 19:36:00,2025-03-08 21:40:19.291392238,1250,23.7,21.6,True,4798.18,3.84,24034,False
3301,4,61,2,2025-03-07 18:00:00,2025-03-08 09:30:00,2025-03-08 10:05:07.283448558,900,16.1,15.5,True,3265.74,3.63,7304,False
3302,2,65,2,2025-03-07 06:00:00,2025-03-07 13:06:00,2025-03-07 14:53:11.424080516,410,8.9,7.1,False,1507.08,3.68,4241,False
3303,10,60,2,2025-03-07 18:00:00,2025-03-09 10:36:00,2025-03-09 04:24:57.900690674,1950,34.4,40.6,True,6654.58,3.41,4838,False
3304,7,49,2,2025-03-07 02:00:00,2025-03-07 16:42:00,2025-03-07 19:30:45.203578470,850,17.5,14.7,False,3186.34,3.75,30927,False
